ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
12620596,JF147446,02/17/2022 12:50:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0111,001,42,32,06,1176352,1900927,2022,01/03/2023 03:40:27 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",22,14310,38,580,36,41,22,88
12783013,JF343669,08/04/2022 04:30:00 AM,086XX S ELIZABETH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),false,false,0613,006,21,71,07,1169502,1847452,2022,01/03/2023 03:40:27 PM,41.736910888,-87.654581106,"(41.736910888, -87.654581106)",18,21554,70,531,13,59,20,233
12823317,JF391293,09/10/2022 11:32:00 PM,001XX N KARLOV AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,true,false,1114,011,28,26,15,1149044,1900346,2022,01/03/2023 03:40:27 PM,41.882478083,-87.72816913,"(41.882478083, -87.72816913)",11,21572,27,659,23,30,16,83
12900625,JF484304,11/17/2022 01:00:00 PM,023XX W ADDISON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,1921,019,47,5,11,1160196,1923852,2022,01/03/2023 03:40:27 PM,41.946757199,-87.686567768,"(41.946757199, -87.686567768)",13,21538,46,613,18,39,5,21
12611181,JF135933,02/06/2022 06:59:00 PM,047XX S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0933,009,20,61,08B,1167137,1873208,2022,01/03/2023 03:40:27 PM,41.807639538,-87.662509729,"(41.807639538, -87.662509729)",53,14924,59,677,4,37,23,118
12794524,JF357351,08/13/2022 12:00:00 AM,008XX E 46TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0221,002,4,39,07,1182571,1874691,2022,01/03/2023 03:40:27 PM,41.811364483,-87.605856502,"(41.811364483, -87.605856502)",1,4301,5,398,10,36,24,114
12699012,JF241831,05/13/2022 08:40:00 AM,0000X S MICHIGAN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESTAURANT,false,false,0112,001,42,32,11,1177316,1900287,2022,01/03/2023 03:40:27 PM,41.881722193,-87.624356274,"(41.881722193, -87.624356274)",22,14311,38,367,36,34,22,93
12704359,JF248827,05/20/2022 12:39:00 AM,031XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT / GROUNDS,false,false,0913,009,11,60,14,1171071,1884087,2022,01/03/2023 03:40:27 PM,41.837407399,-87.647762548,"(41.837407399, -87.647762548)",26,14920,58,676,48,43,23,162
12863037,JF439193,10/11/2022 08:00:00 AM,051XX W KINZIE ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,false,false,1532,015,37,25,04B,1142081,1902249,2022,01/03/2023 03:40:27 PM,41.887832039,-87.753690492,"(41.887832039, -87.753690492)",11,22216,26,696,23,32,25,81
12598838,JF120197,01/20/2022 08:00:00 PM,011XX N SPRINGFIELD AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,true,1112,011,37,23,08B,1150174,1907391,2022,01/03/2023 03:40:27 PM,41.901788359,-87.723835955,"(41.901788359, -87.723835955)",41,4299,24,456,45,5,16,66
12854334,JF428603,10/10/2022 03:45:00 AM,042XX W SCHOOL ST,0810,THEFT,OVER $500,STREET,false,false,1731,017,30,16,06,1147642,1921605,2022,01/03/2023 03:40:27 PM,41.940841914,-87.732770746,"(41.940841914, -87.732770746)",27,22618,16,329,21,21,1,25
12761520,JF318024,07/15/2022 12:30:00 AM,005XX S PULASKI RD,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,true,false,1132,011,24,26,04A,1149812,1897228,2022,01/03/2023 03:40:27 PM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)",36,21572,27,675,14,30,16,142
12768901,JF326985,07/21/2022 10:00:00 AM,005XX S LAKE SHORE DR SB,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,OTHER (SPECIFY),false,false,0114,001,42,32,05,1179239,1898036,2022,01/03/2023 03:40:27 PM,41.875501522,-87.617364115,"(41.875501522, -87.617364115)",22,14913,38,367,36,35,22,87
12859001,JF434202,10/14/2022 11:50:00 AM,064XX S DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,0726,007,16,67,14,1164137,1861876,2022,01/03/2023 03:40:27 PM,41.776606834,-87.673831762,"(41.776606834, -87.673831762)",44,22257,65,281,3,23,17,205
12841129,JF412773,09/22/2022 11:30:00 AM,063XX S CHAMPLAIN AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,false,false,0312,003,20,42,07,1181660,1863046,2022,01/03/2023 03:40:27 PM,41.779430704,-87.609557575,"(41.779430704, -87.609557575)",53,22260,9,332,4,60,18,277
12690379,JF231313,05/05/2022 01:00:00 PM,062XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0311,003,20,40,14,1178263,1863570,2022,01/03/2023 03:40:27 PM,41.780946398,-87.621995369,"(41.780946398, -87.621995369)",53,22260,7,404,4,60,18,251
12761501,JF318003,07/14/2022 11:10:00 PM,019XX N HALSTED ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1813,018,43,7,08B,1170645,1913217,2022,01/03/2023 03:40:27 PM,41.917351505,-87.648472787,"(41.917351505, -87.648472787)",51,21190,68,273,34,16,14,189
12603721,JF126726,01/27/2022 07:00:00 PM,018XX N LARRABEE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1813,018,43,7,07,1171983,1912552,2022,01/03/2023 03:40:27 PM,41.915497287,-87.643576643,"(41.915497287, -87.643576643)",51,21190,68,208,34,16,14,189
12841887,JF412771,09/27/2022 03:33:00 PM,033XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1124,011,28,27,08B,1154163,1899820,2022,01/03/2023 03:40:27 PM,41.880934093,-87.709386002,"(41.880934093, -87.709386002)",11,21572,28,39,23,30,16,86
12935261,JF525369,12/27/2022 12:00:00 AM,012XX W HOOD AVE,0810,THEFT,OVER $500,STREET,false,false,2433,024,48,77,06,1166870,1940979,2022,01/03/2023 03:43:46 PM,41.993613452,-87.661542554,"(41.993613452, -87.661542554)",40,4451,76,536,16,14,11,50
12826197,JF394937,09/12/2022 08:00:00 PM,011XX W DRUMMOND PL,0820,THEFT,$500 AND UNDER,STREET,false,false,1932,019,43,7,06,1168243,1917754,2022,01/03/2023 03:40:27 PM,41.929853572,-87.657166283,"(41.929853572, -87.657166283)",16,21190,68,795,34,16,5,173
12920624,JF507838,12/07/2022 06:39:00 PM,041XX W 47TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GROCERY FOOD STORE,false,false,0815,008,14,57,11,1149735,1873151,2022,01/03/2023 03:40:27 PM,41.807838121,-87.726337543,"(41.807838121, -87.726337543)",49,22248,54,591,8,56,13,105
12592529,JF112267,01/12/2022 05:45:00 PM,087XX S SANGAMON ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,2222,022,21,71,06,1171503,1846815,2022,01/03/2023 03:40:27 PM,41.735119333,-87.64726867,"(41.735119333, -87.64726867)",18,21554,70,533,13,59,9,244
12642682,JF173540,03/14/2022 12:50:00 PM,005XX E 80TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,0624,006,6,44,08A,1181405,1852085,2022,01/03/2023 03:40:27 PM,41.749358482,-87.610829954,"(41.749358482, -87.610829954)",31,21546,40,11,32,61,20,235
12781921,JF342447,08/02/2022 01:40:00 PM,038XX W HARRISON ST,5011,OTHER OFFENSE,LICENSE VIOLATION,RESTAURANT,true,false,1133,011,24,26,26,1151141,1897093,2022,01/03/2023 03:40:27 PM,41.873510659,-87.720554136,"(41.873510659, -87.720554136)",36,21572,27,702,14,30,16,141
12744918,JF297854,06/28/2022 07:30:00 PM,024XX N OAK PARK AVE,0810,THEFT,OVER $500,APARTMENT,false,true,2512,025,36,18,06,1130676,1915503,2022,01/03/2023 03:40:27 PM,41.924406534,-87.795268807,"(41.924406534, -87.795268807)",39,4454,18,136,44,3,6,183
12698561,JF241924,05/14/2022 11:30:00 AM,028XX S KOLIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1031,010,22,30,14,1147850,1884858,2022,01/03/2023 03:40:27 PM,41.840000114,-87.732951268,"(41.840000114, -87.732951268)",14,21569,32,205,28,57,21,167
12662845,JF198008,03/29/2022 02:30:00 PM,002XX W 93RD PL,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0634,006,21,49,06,1176232,1843102,2022,01/03/2023 03:40:27 PM,41.724825625,-87.630054765,"(41.724825625, -87.630054765)",18,21554,45,187,13,59,20,242
12630234,JF159497,02/26/2022 03:00:00 PM,023XX W LOGAN BLVD,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1432,014,32,22,06,1160418,1917765,2022,01/03/2023 03:40:27 PM,41.930049492,-87.685920733,"(41.930049492, -87.685920733)",24,22535,23,240,41,1,7,180
12738643,JF289442,06/19/2022 06:00:00 AM,014XX S SACRAMENTO DR,0870,THEFT,POCKET-PICKING,OTHER (SPECIFY),false,false,1022,010,24,29,06,,,2022,06/26/2022 03:40:25 PM,,,,,,,,,,,
12912513,JF498278,12/04/2022 09:35:00 PM,0000X S MASON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1513,015,29,25,08B,1136839,1899281,2022,01/03/2023 03:40:27 PM,41.879783007,-87.773012281,"(41.879783007, -87.773012281)",52,22216,26,67,7,32,25,99
12895811,JF478341,11/17/2022 05:00:00 PM,016XX W HUBBARD ST,0810,THEFT,OVER $500,STREET,false,false,1215,012,27,24,06,1165485,1903165,2022,01/03/2023 03:40:27 PM,41.889879632,-87.667717186,"(41.889879632, -87.667717186)",10,21560,25,520,41,4,15,78
12827462,JF396400,09/14/2022 08:56:00 PM,009XX N LA SALLE DR,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,STREET,true,false,1832,018,2,8,26,1174954,1907007,2022,01/03/2023 03:40:27 PM,41.90021546,-87.632827933,"(41.90021546, -87.632827933)",22,14926,37,310,11,54,14,72
13180104,JG387878,02/16/2022 12:00:00 AM,010XX W 35TH ST,1120,DECEPTIVE PRACTICE,FORGERY,OTHER (SPECIFY),false,false,0913,009,11,60,10,,,2022,08/19/2023 03:41:54 PM,,,,,,,,,,,
12775710,JF334994,07/28/2022 03:07:00 PM,010XX W 68TH ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0724,007,6,68,08B,1170734,1859731,2022,01/03/2023 03:40:27 PM,41.770579318,-87.649709982,"(41.770579318, -87.649709982)",17,21559,66,410,32,11,17,203
12644428,JF174183,03/15/2022 12:07:00 AM,006XX N CHRISTIANA AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,1121,011,27,23,06,1153928,1904108,2022,01/03/2023 03:40:27 PM,41.892705479,-87.710134562,"(41.892705479, -87.710134562)",41,21572,24,177,46,30,16,65
12633263,JF162422,03/03/2022 07:58:00 PM,023XX S PRINCETON AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0914,009,25,34,03,1174586,1888575,2022,01/03/2023 03:40:27 PM,41.849645115,-87.634730629,"(41.849645115, -87.634730629)",8,21194,35,3,26,40,23,157
12703904,JF248137,05/17/2022 12:01:00 AM,063XX S CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0825,008,16,66,14,1160792,1862638,2022,01/03/2023 03:40:27 PM,41.778767609,-87.686073411,"(41.778767609, -87.686073411)",44,21867,64,319,2,58,13,274
13126306,JG323914,03/01/2022 05:30:00 PM,101XX S PERRY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0511,005,9,49,06,,,2022,07/02/2023 03:42:20 PM,,,,,,,,,,,
12639859,JF171013,03/12/2022 12:04:00 AM,110XX S DR MARTIN LUTHER KING JR DR,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE - PORCH / HALLWAY,false,false,0513,005,9,49,15,1180872,1831828,2022,01/03/2023 03:40:27 PM,41.693783016,-87.613403816,"(41.693783016, -87.613403816)",30,21861,45,237,43,19,10,260
12727616,JF276858,06/12/2022 12:21:00 PM,020XX E 67TH ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,true,false,0331,003,5,43,18,1190877,1860950,2022,01/03/2023 03:40:27 PM,41.773461272,-87.575835221,"(41.773461272, -87.575835221)",32,22538,9,134,33,24,18,262
12792335,JF354789,08/13/2022 12:50:00 AM,007XX W 60TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0711,007,16,68,08B,1172402,1865022,2022,01/03/2023 03:40:27 PM,41.785061889,-87.643440166,"(41.785061889, -87.643440166)",19,21559,66,22,2,11,17,135
12645121,JF177334,03/15/2022 02:00:00 PM,031XX N CENTRAL PARK AVE,0810,THEFT,OVER $500,APARTMENT,false,false,2523,025,30,21,06,1151844,1920605,2022,01/03/2023 03:40:27 PM,41.938016014,-87.717353163,"(41.938016014, -87.717353163)",15,21538,22,216,21,39,6,175
12588181,JF107784,01/09/2022 02:38:00 PM,041XX S PULASKI RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0815,008,14,57,06,1150366,1876767,2022,01/03/2023 03:40:27 PM,41.817748687,-87.723929123,"(41.817748687, -87.723929123)",49,22248,54,591,8,56,13,105
12693900,JF235526,05/09/2022 12:01:00 AM,069XX W IMLAY ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1611,016,41,10,06,1128805,1942232,2022,01/03/2023 03:40:27 PM,41.997785825,-87.801534253,"(41.997785825, -87.801534253)",34,22243,36,657,29,17,12,34
12842310,JF414258,09/27/2022 06:00:00 PM,009XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,false,false,1923,019,46,6,06,1169292,1926748,2022,01/03/2023 03:40:27 PM,41.954510723,-87.653049217,"(41.954510723, -87.653049217)",37,21186,31,577,39,53,5,5
12745333,JF219478,04/25/2022 12:14:00 PM,035XX W LAKE ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),STREET,true,false,1123,011,28,27,18,,,2022,02/11/2023 03:40:38 PM,,,,,,,,,,,
12781593,JF342002,08/02/2022 08:27:00 PM,026XX E 79TH ST,0460,BATTERY,SIMPLE,ALLEY,false,true,0421,004,7,43,08B,1195239,1853100,2022,01/03/2023 03:40:27 PM,41.751813767,-87.560104112,"(41.751813767, -87.560104112)",43,21202,39,246,37,24,19,225
12693530,JF235451,05/03/2022 12:00:00 PM,016XX W PEARSON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1213,012,1,24,05,1165487,1905880,2022,01/03/2023 03:40:27 PM,41.89732975,-87.667632481,"(41.89732975, -87.667632481)",24,21560,25,518,41,4,15,60
12775394,JF334754,05/16/2022 01:43:00 PM,064XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,2432,024,49,1,06,1167121,1942715,2022,01/03/2023 03:40:27 PM,41.998371665,-87.660569111,"(41.998371665, -87.660569111)",3,21853,10,267,5,9,11,41
12653227,JF186735,03/25/2022 10:20:00 AM,031XX W MONTROSE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,1724,017,33,14,08A,1154771,1929074,2022,01/03/2023 03:40:27 PM,41.961197309,-87.706368105,"(41.961197309, -87.706368105)",2,21538,14,214,20,20,1,13
12654345,JF188216,03/26/2022 11:00:00 AM,022XX S WENTWORTH AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0914,009,25,34,06,1175328,1889326,2022,01/03/2023 03:40:27 PM,41.851689318,-87.631984902,"(41.851689318, -87.631984902)",8,21194,35,3,26,40,23,157
12911755,JF497388,12/04/2022 03:28:00 AM,043XX N DAMEN AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1912,019,47,5,03,1162230,1928974,2022,01/03/2023 03:40:27 PM,41.960769869,-87.678947633,"(41.960769869, -87.678947633)",13,21538,46,622,18,53,5,8
12806937,JF371977,08/27/2022 02:48:00 AM,001XX W 113TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0522,005,34,49,08B,1177363,1829693,2022,01/03/2023 03:40:27 PM,41.688004026,-87.626315192,"(41.688004026, -87.626315192)",45,21861,45,660,22,19,10,267
12655560,JF188827,03/25/2022 07:30:00 PM,039XX N MOBILE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1633,016,38,17,06,1133781,1925394,2022,01/03/2023 03:40:27 PM,41.951494511,-87.783626467,"(41.951494511, -87.783626467)",25,22254,17,443,19,52,12,27
12720017,JF267764,06/04/2022 05:24:00 PM,013XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,true,true,1022,010,24,29,08B,1155573,1893661,2022,01/03/2023 03:40:27 PM,41.864004911,-87.704374273,"(41.864004911, -87.704374273)",36,21569,30,132,14,57,21,152
12899197,JF482320,11/21/2022 07:05:00 AM,052XX W MADISON ST,0850,THEFT,ATTEMPT THEFT,DRUG STORE,false,false,1522,015,28,25,06,1141512,1899523,2022,01/03/2023 03:40:27 PM,41.880362084,-87.755847438,"(41.880362084, -87.755847438)",11,22216,26,674,23,32,25,97
12893819,JF475740,11/10/2022 10:00:00 PM,064XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,false,false,2432,024,49,1,08A,1167121,1942715,2022,01/03/2023 03:40:27 PM,41.998371665,-87.660569111,"(41.998371665, -87.660569111)",3,21853,10,267,5,9,11,41
12606948,JF130721,01/29/2022 10:00:00 PM,026XX W CULLERTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,true,1023,010,12,30,14,1159141,1890308,2022,01/03/2023 03:40:27 PM,41.854731456,-87.69136829,"(41.854731456, -87.69136829)",11,14920,32,203,1,43,21,151
12763738,JF320797,07/17/2022 01:34:00 PM,031XX W HARRISON ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,POLICE FACILITY / VEHICLE PARKING LOT,true,false,1134,011,24,27,04A,1155457,1897193,2022,01/03/2023 03:40:27 PM,41.873699424,-87.704705156,"(41.873699424, -87.704705156)",36,21184,28,737,14,28,16,140
12886015,JF465838,11/07/2022 01:45:00 PM,007XX S CICERO AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA STATION,false,false,1533,015,29,25,04A,1144508,1896325,2022,01/03/2023 03:40:27 PM,41.871530533,-87.744926805,"(41.871530533, -87.744926805)",36,22216,26,61,14,32,16,143
12757804,JF313507,07/08/2022 09:00:00 AM,054XX W DEVON AVE,1120,DECEPTIVE PRACTICE,FORGERY,OTHER (SPECIFY),false,false,1621,016,41,12,10,1138833,1942130,2022,01/03/2023 03:40:27 PM,41.997329103,-87.764646734,"(41.997329103, -87.764646734)",34,22532,12,782,38,18,12,38
12698326,JF241413,05/13/2022 09:45:00 PM,018XX W MONROE ST,0460,BATTERY,SIMPLE,CHA PARKING LOT / GROUNDS,false,false,1223,012,27,28,08B,1164254,1899585,2022,01/03/2023 03:40:27 PM,41.880081938,-87.672339218,"(41.880081938, -87.672339218)",41,21184,29,90,46,28,15,75
12815091,JF381689,09/03/2022 01:57:00 PM,047XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,1113,011,28,25,26,1144693,1899599,2022,01/03/2023 03:40:27 PM,41.880511308,-87.744165079,"(41.880511308, -87.744165079)",11,22216,26,696,23,32,16,90
12706937,JF251941,05/22/2022 07:46:00 PM,053XX N BOWMANVILLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CEMETARY,false,false,2012,020,40,4,14,1160167,1935474,2022,01/03/2023 03:40:27 PM,41.97864916,-87.686351807,"(41.97864916, -87.686351807)",46,21849,6,664,24,20,2,55
12853040,JF427147,10/08/2022 06:07:00 PM,012XX S PULASKI RD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,true,false,1011,010,24,29,18,1149910,1894209,2022,01/03/2023 03:40:27 PM,41.865620656,-87.725148813,"(41.865620656, -87.725148813)",36,21569,30,33,14,57,21,155
12774287,JF333405,07/27/2022 12:00:00 AM,024XX W 110TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2212,022,19,75,07,1162203,1831623,2022,01/03/2023 03:40:27 PM,41.693628326,-87.681761374,"(41.693628326, -87.681761374)",33,22212,74,314,42,33,9,257
12846375,JF419036,10/02/2022 10:00:00 AM,047XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2533,025,37,25,14,1144691,1910218,2022,01/03/2023 03:40:27 PM,41.909651083,-87.743904549,"(41.909651083, -87.743904549)",4,22615,26,62,45,2,6,195
12599111,JF120972,01/22/2022 05:00:00 AM,012XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,0132,001,3,33,07,1177854,1894918,2022,01/03/2023 03:40:27 PM,41.866977138,-87.622544036,"(41.866977138, -87.622544036)",48,14913,34,374,9,35,22,148
12730396,JF280347,06/14/2022 04:00:00 PM,0000X E 59TH ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0232,002,20,40,06,1177911,1865920,2022,01/03/2023 03:40:27 PM,41.787403018,-87.623214708,"(41.787403018, -87.623214708)",53,22260,7,403,4,60,24,268
12863784,JF439974,10/19/2022 12:37:00 AM,023XX S DAMEN AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1034,010,25,31,08A,1163408,1888277,2022,01/03/2023 03:40:27 PM,41.849069583,-87.675763662,"(41.849069583, -87.675763662)",8,14920,33,126,26,43,21,159
12592544,JF113084,01/14/2022 07:00:00 PM,050XX N CICERO AVE,0460,BATTERY,SIMPLE,GAS STATION,false,false,1623,016,45,12,08B,1143445,1933225,2022,01/03/2023 03:40:27 PM,41.972807838,-87.747904664,"(41.972807838, -87.747904664)",28,21869,14,751,38,48,1,48
12754862,JF310073,06/29/2022 12:46:00 PM,023XX W 95TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,false,false,2213,022,19,72,11,1162628,1841590,2022,01/03/2023 03:40:27 PM,41.720970635,-87.679928451,"(41.720970635, -87.679928451)",33,22212,71,627,42,13,9,252
12850503,JF423777,10/05/2022 04:00:00 AM,013XX W MORSE AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,true,2431,024,49,1,06,1165794,1946184,2022,01/03/2023 03:40:27 PM,42.007919177,-87.665351128,"(42.007919177, -87.665351128)",3,21853,10,66,5,9,11,39
12702302,JF246431,05/18/2022 07:30:00 AM,077XX S HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0611,006,18,71,08B,1163705,1853377,2022,01/03/2023 03:40:27 PM,41.753293471,-87.675653686,"(41.753293471, -87.675653686)",6,21554,70,573,30,59,20,231
12768174,JF326079,07/21/2022 08:15:00 AM,001XX N RACINE AVE,0810,THEFT,OVER $500,STREET,false,false,1224,012,27,28,06,1168504,1900896,2022,01/03/2023 03:40:27 PM,41.883588537,-87.656695843,"(41.883588537, -87.656695843)",41,14917,29,63,46,44,15,92
12707523,JF252732,05/22/2022 10:00:00 AM,010XX N WESTERN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1212,012,1,24,26,1160214,1907073,2022,01/03/2023 03:40:27 PM,41.900714079,-87.686966495,"(41.900714079, -87.686966495)",24,21560,25,541,41,4,15,63
12648585,JF177057,03/17/2022 12:17:00 PM,069XX S WOODLAWN AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,true,0321,003,5,69,26,1185599,1859318,2022,01/03/2023 03:40:27 PM,41.769108857,-87.595234233,"(41.769108857, -87.595234233)",32,22260,67,121,33,60,18,206
12671648,JF209078,04/15/2022 05:35:00 PM,071XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,false,false,0831,008,18,66,08A,1156269,1857198,2022,01/03/2023 03:40:27 PM,41.76393165,-87.702801419,"(41.76393165, -87.702801419)",6,21867,64,349,31,58,13,208
12736766,JF287815,06/20/2022 09:29:00 PM,015XX N KOLIN AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2534,025,26,23,08B,1147096,1909855,2022,01/03/2023 03:40:27 PM,41.908609283,-87.735078813,"(41.908609283, -87.735078813)",4,4299,24,286,49,5,6,194
12663975,JF199891,04/06/2022 11:21:00 PM,0000X E 117TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0532,005,9,53,15,1178701,1827065,2022,01/03/2023 03:40:27 PM,41.680762168,-87.621496413,"(41.680762168, -87.621496413)",30,21861,50,229,43,19,10,219
12699112,JF242502,05/14/2022 08:02:00 PM,004XX W 87TH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,true,false,2223,022,21,71,15,1174734,1847131,2022,01/03/2023 03:40:27 PM,41.735915192,-87.63542226,"(41.735915192, -87.63542226)",18,21554,70,608,13,59,9,243
12910732,JF495992,12/02/2022 07:20:00 PM,087XX S PRINCETON AVE,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,true,false,0634,006,21,49,18,1175697,1846665,2022,01/03/2023 03:40:27 PM,41.734614944,-87.631908109,"(41.734614944, -87.631908109)",18,21554,45,187,13,59,20,242
12632043,JF161636,03/03/2022 07:50:00 AM,045XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0922,009,15,58,14,1161127,1874528,2022,01/03/2023 03:40:27 PM,41.811388393,-87.684516278,"(41.811388393, -87.684516278)",29,14924,55,687,3,37,23,115
12880139,JF459631,11/02/2022 02:11:00 PM,075XX N SHERIDAN RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,2422,024,49,1,11,1165619,1950124,2022,01/03/2023 03:40:27 PM,42.018734342,-87.66588196,"(42.018734342, -87.66588196)",3,21853,10,357,5,9,11,32
12640355,JF171601,03/12/2022 03:05:00 PM,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,2533,025,37,25,06,1145011,1910225,2022,01/03/2023 03:40:27 PM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)",4,22615,26,62,45,2,6,195
12654533,JF186460,03/22/2022 02:00:00 AM,014XX W 73RD PL,0810,THEFT,OVER $500,STREET,false,false,0734,007,17,67,06,1167628,1855996,2022,01/03/2023 03:40:27 PM,41.76039717,-87.661202351,"(41.76039717, -87.661202351)",17,22257,65,432,31,23,17,216
